sample_id,group,label,plant,experiment,rgb_path,vnir_path,vnir_800nm_path,vnir_1000nm_path
V_4_5_26,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_26.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_26.png
V_4_5_29,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_29.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_29.png
V_4_5_3,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_3.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_3.png
V_4_5_30,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_30.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_30.png
V_4_5_31,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_31.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_31.png
V_4_5_32,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_32.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_32.png
V_4_5_33,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_33.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_33.png
V_4_5_34,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_34.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_34.png
V_4_5_35,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_35.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_35.png
V_4_5_36,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_36.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_36.png
V_4_5_37,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_37.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_37.png
V_4_5_38,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_38.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_38.png
V_4_5_39,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_39.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_39.png
V_4_5_4,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_4.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_4.png
V_4_5_41,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_41.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_41.png
V_4_5_42,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_42.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_42.png
V_4_5_45,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_45.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_45.png
V_4_5_5,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_5.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_5.png
V_4_5_6,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_6.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_6.png
V_4_5_8,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_8.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_8.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_8.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_8.png
V_4_5_9,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_4_RGB_5_9.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_4_VNIR_5_9.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_4_VNIR_800nm_5_9.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_4_VNIR_1000nm_5_9.png
V_6_0_11,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_11.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_11.png
V_6_0_12,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_12.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_12.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_12.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_12.png
V_6_0_17,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_17.png
V_6_0_18,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_18.png
V_6_0_20,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_20.png
V_6_0_22,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_22.png
V_6_0_23,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_23.png
V_6_0_25,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_25.png
V_6_0_26,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_26.png
V_6_0_27,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_27.png
V_6_0_29,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_29.png
V_6_0_32,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_32.png
V_6_0_33,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_33.png
V_6_0_34,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_34.png
V_6_0_35,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_35.png
V_6_0_39,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_39.png
V_6_0_4,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_4.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_4.png
V_6_0_40,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_40.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_40.png
V_6_0_41,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_41.png
V_6_0_44,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_44.png
V_6_0_45,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_45.png
V_6_0_6,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_6.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_6.png
V_6_0_7,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_7.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_7.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_7.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_7.png
V_6_0_8,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_8.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_8.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_8.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_8.png
V_6_0_9,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_0_9.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_0_9.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_0_9.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_0_9.png
V_6_5_1,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_1.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_1.png
V_6_5_10,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_10.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_10.png
V_6_5_11,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_11.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_11.png
V_6_5_12,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_12.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_12.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_12.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_12.png
V_6_5_13,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_13.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_13.png
V_6_5_14,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_14.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_14.png
V_6_5_15,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_15.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_15.png
V_6_5_16,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_16.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_16.png
V_6_5_17,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_17.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_17.png
V_6_5_18,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_18.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_18.png
V_6_5_19,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_19.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_19.png
V_6_5_2,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_2.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_2.png
V_6_5_20,Tomato\II\Virus,Virus,Tomato,II,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_6_RGB_5_20.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_6_VNIR_5_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_6_VNIR_800nm_5_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_6_VNIR_1000nm_5_20.png
